"group","name","rating","n_rater","n_reviewer","summary","process","ingredient"
"healthy-recipes.sugar-free.desserts","No Sugar Added Cookies",4,43,39,"Sugarless fruity cookie, great for those watching their sugar intake.","Servings: 6,Yield: 1 to 2 dozen","¾ cup butter + 2 ripe bananas + 1 egg + 1 teaspoon vanilla extract + 1<U+2009>½ cups all-purpose flour + 1 teaspoon baking soda + ½ teaspoon salt + ½ teaspoon ground nutmeg + ¾ teaspoon ground cinnamon + 1 cup rolled oats + ½ cup chopped walnuts"
"healthy-recipes.sugar-free.desserts","Pumpkin Protein Cookies",4,91,72,"Great for breakfast, these cookies are like those in the stores. Not only are they delicious, but they are sugar free have extra protein in them to help keep you full longer.","prep: 15 mins,cook: 5 mins,total: 20 mins,Servings: 14,Yield: 14 cookies","¾ cup SPLENDA® Granular + 1 cup rolled oats + 1 cup whole wheat flour + ½ cup soy flour + 1<U+2009>¾ teaspoons baking soda + ½ teaspoon baking powder + ½ teaspoon salt + 2 teaspoons ground cinnamon + 1 teaspoon ground nutmeg + ½ cup pumpkin puree + 1 tablespoon canola oil + 2 teaspoons water + 2 egg whites + 1 teaspoon molasses + 1 tablespoon flax seeds (Optional)"
"healthy-recipes.sugar-free.desserts","Gummy Candy",0,0,22,"Feel like a kid again with this gummy candy recipe. Fun to make with the kids or just for yourself. If you don't have candy molds, pour the mixture onto a pizza pan and after it cools in the freezer use a cookie cutter to make fun shapes.","prep: 5 mins,cook: 5 mins,additional: 10 mins,total: 20 mins,Servings: 12,Yield: 12 servings","1 (.6 ounce) package sugar-free fruit flavored gelatin mix + 6 (.25 ounce) envelopes unflavored gelatin + ½ cup water"
"healthy-recipes.sugar-free.desserts","No-Added-Sugar Apple Pie",0,0,37,"My aunt is a nurse and would bake this pie for my 99 year old grandmother who was diabetic.","Servings: 8,Yield: 1 pie","3 tablespoons cornstarch + 1 tablespoon ground cinnamon + 12 ounces unsweetened apple juice concentrate + 6 cups thinly sliced apples + 1 recipe pastry for a 9 inch double crust pie"
"healthy-recipes.sugar-free.desserts","Sugarless Applesauce Cake",0,0,33,"Applesauce and an artificial brown sugar replacement pair to make this raisin-studded cake.","Servings: 12,Yield: 1 loaf pan","2 cups all-purpose flour + 1 teaspoon baking powder + 1 teaspoon baking soda + ½ teaspoon ground cinnamon + ½ teaspoon ground nutmeg + ½ teaspoon salt + 1<U+2009>½ cups unsweetened applesauce + ¾ cup brown sugar twin + 2 eggs + 1 teaspoon vanilla extract + ½ cup raisins"
"healthy-recipes.sugar-free.desserts","Apple Cake II",0,0,7,"A nice no-added-sugar apple cake sweetened with fruit juice.","prep: 25 mins,cook: 1 hr 15 mins,total: 1 hr 40 mins,Servings: 8,Yield: 1 9x5-inch loaf pan","1 cup self-rising flour + ½ cup butter, cut into 1-inch chunks + 1 teaspoon ground cinnamon + 1 teaspoon ground nutmeg + <U+215D> cup chopped walnuts + 1 cup chopped raisins + 1<U+2009>½ cups grated apple + 3 eggs + ¼ cup pineapple juice + 1 tablespoon grated lime zest"
"healthy-recipes.sugar-free.desserts","Sugarless Pumpkin Pie II",4.5,61,53,"A good pie for the diabetic and doesn't have an aftertaste.","Servings: 8,Yield: 1 pie","1 (9 inch) pie shell + 1 egg + 6 packets granulated artificial sweetener + 1 teaspoon pumpkin pie spice + 1 cup pumpkin puree + 1 cup evaporated milk"
"healthy-recipes.sugar-free.desserts","Pumpkin Pie for Dieters",4.5,69,57,"If you want to stay on your diet this is a terrific crustless pumpkin pie recipe you will love.","prep: 10 mins,additional: 1 hr,total: 1 hr 10 mins,Servings: 6,Yield: 6 servings","1 (15 ounce) can pumpkin puree + ½ cup skim milk + 1 (1 ounce) package instant sugar-free vanilla pudding mix + 1 teaspoon pumpkin pie spice + 1 (8 ounce) container fat free frozen whipped topping"
"healthy-recipes.sugar-free.desserts","Chocolate Date Cookies",0,0,6,"While these chocolate cookies are not completely sugar-free, they have no added sugar and only use dates for sweetness.","prep: 25 mins,cook: 15 mins,additional: 15 mins,total: 55 mins,Servings: 17,Yield: 17 cookies","8 ounces pitted Deglet Noor dates + hot water as needed + 1 cup chopped walnuts + 2 tablespoons vegetable oil + 1 egg + 1<U+2009>½ teaspoons vanilla extract + ¼ cup rolled oats + ¼ cup dark cocoa powder (such as Hershey's® Special Dark) + ¾ teaspoon baking soda + ½ teaspoon ground cinnamon + ¼ teaspoon salt + ½ cup dark chocolate chips"
"healthy-recipes.sugar-free.desserts","Reduced Fat and Cholesterol Red Velvet Cake",3.5,6,5,"I made some alterations for this wonderful and rich Southern favorite! This cake has all the flavor and richness of a traditional red velvet cake, but you won't feel guilty while enjoying it! With the use of whole wheat flour instead of all-purpose, you are getting fiber and dessert in one! The frosting that goes with this cake is equally delicious and almost guilt free! This cake is delicious!","prep: 40 mins,cook: 20 mins,additional: 2 hrs,total: 3 hrs,Servings: 16,Yield: 1 9-inch layer cake","Cooking spray + 2<U+2009>¼ cups whole wheat flour + 1 teaspoon salt + ½ cup unsweetened applesauce + ¾ cup sugar and sucralose blend for baking (such as SPLENDA® Sugar Blend) + 1 tablespoon sugar and sucralose blend for baking (such as SPLENDA® Sugar Blend) + ½ cup liquid egg substitute + 3 tablespoons unsweetened cocoa powder + 1 fluid ounce red food coloring + 1 cup reduced-fat buttermilk + 1<U+2009>¼ teaspoons vanilla extract + 1 tablespoon white vinegar + 1 teaspoon baking soda + ¾ cup fat-free vanilla yogurt + ¾ cup fat-free cottage cheese + 2 (8 ounce) packages fat-free cream cheese at room temperature, cubed + 1 cup confectioners' sugar + 1 teaspoon vanilla extract + 1 teaspoon skim milk, or as needed (Optional)"
"healthy-recipes.sugar-free.desserts","Sugarless Pumpkin Pie",4,17,16,"A yummy pumpkin pie with NO sugar added. If eggs are not part of your diet, substituted 1/2 cup egg substitute for 2 eggs. Originally submitted to ThanksgivingRecipe.com.","Servings: 8,Yield: 8 servings","1 (15 ounce) can pumpkin puree + 2 eggs + <U+2153> cup artificial sweetener + ¼ teaspoon salt + 2<U+2009>½ teaspoons pumpkin pie spice + 1<U+2009>½ cups water + ½ cup dry milk powder + ¼ teaspoon freshly grated nutmeg + 1 (9 inch) pastry for a 9 inch single crust pie"
"healthy-recipes.sugar-free.desserts","Special Grapes",5,6,4,"Absolutely wonderful, refreshing, creamy grape salad. A must try. To serve, I put a scoop in a small dessert cup and sprinkle with brown sugar substitute.","prep: 15 mins,additional: 1 hr,total: 1 hr 15 mins,Servings: 12,Yield: 12 servings","1 cup heavy whipping cream + 1 cup granular no-calorie sucralose sweetener (such as Splenda®) + 1 cup plain yogurt + 1 (8 ounce) package cream cheese, softened + 1 teaspoon almond extract + 1 teaspoon vanilla extract + 1<U+2009>½ pounds seedless green grapes + 1<U+2009>½ pounds seedless red grapes"
"drinks.cocktails.bloody-marys","Blast-Off Blood Mary",0,0,2,"This is the ultimate bloody mary! After several tries and a few not-so-good-next-mornings, I perfected this yummy concoction! Serve chilled with big green olives and/or celery stalks and a smile! Try pepper-infused vodka for an even spicier concoction.","prep: 5 mins,total: 5 mins,Servings: 4,Yield: 4 servings","4 cups chilled tomato juice + 1<U+2009><U+2153> cups vodka + 3 lemons, juiced + 1<U+2009>½ tablespoons Worcestershire sauce + 1<U+2009>½ tablespoons prepared horseradish, drained + ¾ teaspoon hot pepper sauce (such as Tabasco®) + ½ teaspoon celery salt + ½ teaspoon ground black pepper"
"drinks.cocktails.bloody-marys","Dani's Butt Kickin' Bloody Mary Mix",0,0,18,"When a crazy old lady hits you in the head with her purse...and she's carrying a Colt 45 in it...that's the kind of kick you want when you drink a bloody mary. I like it spicy, and I hope you do too. Add vodka and whatever garnishes you prefer. Allow to chill for at least 8 hours so that the evil inside can mature. Drink it down, enjoy the heat, and be nice to your grandma.","prep: 10 mins,additional: 8 hrs,total: 8 hrs 10 mins,Servings: 8,Yield: 8 servings","1 (46 fluid ounce) bottle tomato-vegetable juice cocktail + 1 (8 ounce) bottle clam juice + 6 tablespoons low-salt Worcestershire sauce + 6 tablespoons prepared horseradish + 2 tablespoons hot pepper sauce (such as Tabasco®) + 2 tablespoons lemon juice + 1 tablespoon brown sugar + 1 tablespoon concentrated beef base (paste) + 1 tablespoon celery salt + 1 teaspoon ground black pepper"
"drinks.cocktails.bloody-marys","Classic Canadian Caesar",4.5,29,23,"This drink is very popular in Canada. Take a lick of the celery salt and then a drink of the Caesar through the straw for the proper Caesar experience.","prep: 5 mins,total: 5 mins,Servings: 1,Yield: 1 drink","1 lime wedge + 1 tablespoon celery salt, or as needed + ice cubes, as needed + 1 fluid ounce vodka + 1 dash Worcestershire sauce, or to taste + 1 dash hot pepper sauce (such as Tabasco®), or to taste + 8 fluid ounces tomato and clam juice cocktail (such as Clamato®) + 1 celery stick"
"drinks.cocktails.bloody-marys","Spicy Red Snapper (Bloody Mary with Gin)",4.5,10,9,"I've tried many variations, and decided that these ingredients make the very best Red Snapper out there. It is now my go-to drink, and friends absolutely love it - even those who don't like gin. Careful! Your lips might burn, but it sure goes down easy...","prep: 10 mins,total: 10 mins,Servings: 1,Yield: 1 spicy red snapper","5 ice cubes + 1 (6 fluid ounce) can tomato juice + 2 fluid ounces dry gin + 2 tablespoons fresh lemon juice + 2 teaspoons hot pepper sauce + 2 teaspoons Worcestershire sauce + ½ teaspoon brine from olive jar + 1 pinch hot chili powder + 1 pinch garlic powder + 1 pinch ground cumin + ¼ teaspoon celery salt + ¼ teaspoon fresh-ground black pepper + ¼ teaspoon prepared horseradish + 1 celery stalk + 1 small dill pickle + 2 stuffed green olives + 1 wedge lemon"
"drinks.cocktails.bloody-marys","True Wisconsin Bloody Mary",0,0,36,"This is my Wisconsin version of a classic Bloody Mary drink. On special occasions, garnish with skewered bite-size pieces of Wisconsin Cheddar, Monterey Jack, pepperoni, salami, green olives or cocktail shrimp on top. Best when consumed before noon.","prep: 5 mins,total: 5 mins,Servings: 1,Yield: 1 drink","4 ice cubes + 1 (1.5 fluid ounce) jigger vodka + 3 pimento-stuffed green olives + 1 tablespoon brine from olive jar + ½ teaspoon celery salt + ½ teaspoon ground black pepper + 3 dashes Dash Worcestershire sauce + 3 dashes hot pepper sauce (e.g. Texas Pete's™) + 1 cup tomato and clam juice cocktail + 1 stalk celery, with leaves"
"drinks.cocktails.bloody-marys","Al's Bloody Marys",0,0,4,"Al was my stepdad, who was a wonderful man and a great cook! One of his specialties was his Bloody Mary, and no matter how many pitchers he prepared for company, they always wanted more. My only modification has been to add a bit of horseradish. This is a great brunch beverage, but various friends always ask if I'll please make 'Al's Bloodys' when they come for dinner.","prep: 10 mins,total: 10 mins,Servings: 8,Yield: 1 pitcher","16 fluid ounces vodka + 2 cups tomato juice (such as Sacramento®) + 2 cups tomato and clam juice cocktail (such as Clamato®) + 1 lemon, juiced + 1 lime, juiced + 1 tablespoon Worcestershire sauce, or to taste + 1 tablespoon prepared horseradish, or to taste + 2 teaspoons finely ground black pepper, or to taste + 1<U+2009>½ teaspoons hot pepper sauce (such as Tabasco®), or to taste + 1 teaspoon celery salt, or to taste + ice + 1 lime, cut into wedges, or as needed"
"drinks.cocktails.bloody-marys","Classic Bloody Mary",0,0,47,"A Bloody Mary is easy to make from scratch with vodka, tomato juice, and a few other simple ingredients. The spicy, salty, and savory taste of this classic cocktail makes it perfect for brunch or other afternoon gatherings.","prep: 2 mins,total: 2 mins,Servings: 1","1 teaspoon sea salt, or as needed + ice cubes, as needed + ¾ cup spicy tomato-vegetable juice cocktail (such as V8®) + 1 (1.5 fluid ounce) jigger vodka + 2 dashes Worcestershire sauce + 1 dash hot pepper sauce (such as Tabasco®) + salt and ground black pepper to taste + 1 stalk celery + 2 garlic-stuffed green olives, threaded onto a toothpick"
"drinks.cocktails.bloody-marys","Bloody Mary Cocktail",4.5,10,8,"This lively eye-opener adds a spicy kick to brunch.","prep: 5 mins,total: 5 mins,Servings: 1,Yield: 1 cocktail","1<U+2009>½ cups ice cubes + 4 fluid ounces tomato juice + 1<U+2009>½ fluid ounces vodka + ¼ fluid ounce fresh lemon juice + 4 dashes hot pepper sauce (such as Tabasco®) + 2 dashes Worcestershire sauce + 1 pinch salt and ground black pepper + ice + 1 stalk celery, for garnish"
"drinks.cocktails.bloody-marys","Bloody Mary Mix",4.5,84,67,"My sister got this recipe from a restaurant in Ohio and all our family loves it. This is very spicy and needs time to blend flavors.","prep: 5 mins,additional: 8 hrs,total: 8 hrs 5 mins,Servings: 8,Yield: 8 (6 ounce) servings","1 (46 fluid ounce) bottle tomato-vegetable juice cocktail + 1<U+2009>½ fruit, without seeds lemons, juiced + 1 teaspoon brown sugar + 1 tablespoon steak sauce + 1 tablespoon Worcestershire sauce + 1 teaspoon prepared horseradish + 1 teaspoon hot pepper sauce + ½ teaspoon celery salt"
"drinks.cocktails.bloody-marys","Spicy Bloody Mary Mix",0,0,33,"My father-in-law first introduced me to this homemade bloody mary mix. It is very similar to what you'd buy in a store. Made as is, it is very spicy. You can customize it to your taste by cutting back on the pepper and hot sauce; I like about half the pepper and hot sauce. Enjoy this wonderful mix! It is so easy and much cheaper than buying pre-made mix.","prep: 5 mins,additional: 30 mins,total: 35 mins,Servings: 12,Yield: 12 servings","1 (46 fluid ounce) can tomato juice + ½ (10.5 ounce) can condensed beef consomme (such as Campbell's ®) + 3 tablespoons Worcestershire sauce + 1 tablespoon lemon juice + 1 tablespoon hot pepper sauce (such as Tabasco®) + 1 tablespoon celery salt + 1 tablespoon ground black pepper"
"drinks.cocktails.bloody-marys","Clamato® Bloody Caesar",0,0,8,"Taste the savory Clamato® Bloody Caesar. One of our original recipes.","prep: 10 mins,total: 10 mins,Servings: 1,Yield: 1 cocktail","4 ounces Clamato® Tomato Cocktail + 1 ounce vodka + 4 dashes Worcestershire sauce + 2 dashes hot sauce + 3 pinches kosher salt & chili powder + 1 fresh celery stick + 1 wedge lime for garnish"
"drinks.cocktails.bloody-marys","Homemade Bloody Mary Mix",4.5,8,7,"Mother-in-law gave me this recipe. It tastes better then the name brand store stuff. Spice it up or down to your tastes. Chill and mix with desired amount of vodka and ice.","prep: 5 mins,total: 5 mins,Servings: 12,Yield: 12 servings","1 (46 fluid ounce) can tomato juice + ¼ cup lime juice + 3 tablespoons pickled jalapeno pepper juice + 3 tablespoons vinegar + 2 tablespoons white sugar + 1<U+2009>½ tablespoons Worcestershire sauce + 2 teaspoons prepared horseradish + ¼ teaspoon salt + ¼ teaspoon ground black pepper + ¼ teaspoon ground cloves + <U+215B> teaspoon onion powder + 1 pinch garlic powder"
"drinks.cocktails","The Real Mojito",0,0,510,"This is an authentic recipe for mojito. I sized the recipe for one serving, but you can adjust it accordingly and make a pitcher full. It's a very refreshing drink for hot summer days. Be careful when drinking it, however. If you make a pitcher you might be tempted to drink the whole thing yourself, and you just might find yourself talking Spanish in no time!","prep: 10 mins,total: 10 mins,Servings: 1,Yield: 1 cocktail","10 fresh mint leaves + ½ medium lime, cut into 3 wedges, divided + 2 tablespoons white sugar, or to taste + 1 cup ice cubes, or as needed + 1<U+2009>½ fluid ounces white rum + ½ cup club soda, or as needed"
"drinks.cocktails","The REAL Long Island Iced Tea",5,104,74,"There are a few impostors out there that claim to be Long Island Iced Teas. In actuality, there is only one correct way to make a LIIT... and this is it!","prep: 10 mins,total: 10 mins,Servings: 1,Yield: 1 drink","½ fluid ounce vodka + ½ fluid ounce rum + ½ fluid ounce gin + ½ fluid ounce tequila + ½ fluid ounce triple sec (orange-flavored liqueur) + 1 fluid ounce sweet and sour mix + 1 fluid ounce cola, or to taste + 1 lemon slice"
